DZ_CODE,UR2FOLD,UR3FOLD,UR6FOLD,UR8FOLD
S01012253,1,1,3,3
S01012254,1,1,3,3
S01012255,1,1,3,3
S01012256,1,1,3,3
S01012257,1,1,3,3
S01012258,1,1,3,3
S01012259,1,1,3,3
S01012260,1,1,3,3
S01012264,1,1,3,3
S01012265,1,1,3,3
S01012266,1,1,3,3
S01012267,1,1,3,3
S01012314,1,1,3,3
S01012315,1,1,3,3
S01012316,1,1,3,3
S01012317,1,1,3,3
S01012318,1,1,3,3
S01012349,1,1,3,3
S01012350,1,1,3,3
S01012351,1,1,3,3
S01012352,1,1,3,3
S01012353,1,1,3,3
S01012380,1,1,3,3
S01012381,1,1,3,3
S01012382,1,1,3,3
S01012383,1,1,3,3
S01012384,1,1,3,3
S01012385,1,1,3,3
S01012386,1,1,3,3
S01012434,1,1,3,3
S01012435,1,1,3,3
S01012436,1,1,3,3
S01012437,1,1,3,3
S01012438,1,1,3,3
S01012439,1,1,3,3
S01012440,1,1,3,3
S01012593,1,1,3,3
S01012594,1,1,3,3
S01012595,1,1,3,3
S01012596,1,1,3,3
S01012597,1,1,3,3
S01012619,1,1,3,3
S01012620,1,1,3,3
S01012621,1,1,3,3
S01012622,1,1,3,3
S01012623,1,1,3,3
S01012624,1,1,3,3
S01012625,1,1,3,3
S01012626,1,1,3,3
S01012627,1,1,3,3
S01012628,1,1,3,3
S01012629,1,1,3,3
S01012630,1,1,3,3
S01012631,1,1,3,3
S01012635,1,1,3,3
S01012642,1,1,3,3
S01012643,1,1,3,3
S01012644,1,1,3,3
S01012645,1,1,3,3
S01012646,1,1,3,3
S01012647,1,1,3,3
S01012648,1,1,3,3
S01012649,1,1,3,3
S01012650,1,1,3,3
S01012651,1,1,3,3
S01012652,1,1,3,3
S01012676,1,1,3,3
S01012677,1,1,3,3
S01012678,1,1,3,3
S01012679,1,1,3,3
S01012680,1,1,3,3
S01012681,1,1,3,3
S01012682,1,1,3,3
S01012683,1,1,3,3
S01012684,1,1,3,3
S01012685,1,1,3,3
S01012686,1,1,3,3
S01012687,1,1,3,3
S01012688,1,1,3,3
S01012689,1,1,3,3
S01012690,1,1,3,3
S01012691,1,1,3,3
S01012692,1,1,3,3
S01012693,1,1,3,3
S01012694,1,1,3,3
S01013094,1,1,3,3
S01013095,1,1,3,3
S01013096,1,1,3,3
S01013098,1,1,3,3
S01013099,1,1,3,3
S01013100,1,1,3,3
S01013101,1,1,3,3
S01013102,1,1,3,3
S01013103,1,1,3,3
S01013104,1,1,3,3
S01013105,1,1,3,3
S01013112,1,1,3,3
S01013113,1,1,3,3
S01013114,1,1,3,3
S01013115,1,1,3,3
S01013116,1,1,3,3
S01013243,1,1,3,3
S01013244,1,1,3,3
S01013245,1,1,3,3
S01013246,1,1,3,3
S01013247,1,1,3,3
S01013248,1,1,3,3
S01013249,1,1,3,3
S01013251,1,1,3,3
S01013252,1,1,3,3
S01013253,1,1,3,3
S01013254,1,1,3,3
S01013255,1,1,3,3
S01013292,1,1,3,3
S01013293,1,1,3,3
S01013294,1,1,3,3
S01013295,1,1,3,3
S01013296,1,1,3,3
S01013297,1,1,3,3
S01013298,1,1,3,3
S01013381,1,1,3,3
S01013382,1,1,3,3
S01013456,1,1,3,3
S01013457,1,1,3,3
S01013458,1,1,3,3
S01011862,1,1,4,4
S01011863,1,1,4,4
S01011864,1,1,4,4
S01011865,1,1,4,4
S01011866,1,1,4,4
S01011867,1,1,4,4
S01011868,1,1,4,4
S01011869,1,1,4,4
S01011870,1,1,4,4
S01011979,1,1,4,4
S01011984,1,1,4,4
S01011985,1,1,4,4
S01011986,1,1,4,4
S01011987,1,1,4,4
S01011988,1,1,4,4
S01011989,1,1,4,4
S01011990,1,1,4,4
S01011991,1,1,4,4
S01011992,1,1,4,4
S01011993,1,1,4,4
S01011994,1,1,4,4
S01012330,1,1,4,4
S01012331,1,1,4,4
S01012334,1,1,4,4
S01012335,1,1,4,4
S01012336,1,1,4,4
S01012337,1,1,4,4
S01012338,1,1,4,4
S01012339,1,1,4,4
S01012340,1,1,4,4
S01012424,1,1,4,4
S01012425,1,1,4,4
S01012426,1,1,4,4
S01012427,1,1,4,4
S01012428,1,1,4,4
S01012429,1,1,4,4
S01012430,1,1,4,4
S01012431,1,1,4,4
S01012432,1,1,4,4
S01012433,1,1,4,4
S01011816,1,1,4,5
S01011818,1,1,4,5
S01011819,1,1,4,5
S01011820,1,1,4,5
S01011821,1,1,4,5
S01011822,1,1,4,5
S01011823,1,1,4,5
S01011824,1,1,4,5
S01011825,1,1,4,5
S01011826,1,1,4,5
S01012392,1,1,4,5
S01012393,1,1,4,5
S01012394,1,1,4,5
S01012395,1,1,4,5
S01012396,1,1,4,5
S01012397,1,1,4,5
S01012398,1,1,4,5
S01012399,1,1,4,5
S01012400,1,1,4,5
S01012401,1,1,4,5
S01011614,2,2,5,6
S01011615,2,2,5,6
S01011616,2,2,5,6
S01011675,2,2,5,6
S01011676,2,2,5,6
S01011677,2,2,5,6
S01011678,2,2,5,6
S01011679,2,2,5,6
S01011680,2,2,5,6
S01011681,2,2,5,6
S01011682,2,2,5,6
S01011683,2,2,5,6
S01011684,2,2,5,6
S01011686,2,2,5,6
S01011687,2,2,5,6
S01011688,2,2,5,6
S01011689,2,2,5,6
S01011690,2,2,5,6
S01011691,2,2,5,6
S01011692,2,2,5,6
S01011693,2,2,5,6
S01011694,2,2,5,6
S01011695,2,2,5,6
S01011702,2,2,5,6
S01011786,2,2,5,6
S01011787,2,2,5,6
S01011788,2,2,5,6
S01011789,2,2,5,6
S01011803,2,2,5,6
S01011833,2,2,5,6
S01011834,2,2,5,6
S01011835,2,2,5,6
S01011836,2,2,5,6
S01011837,2,2,5,6
S01011843,2,2,5,6
S01011844,2,2,5,6
S01011845,2,2,5,6
S01011846,2,2,5,6
S01011847,2,2,5,6
S01011848,2,2,5,6
S01011849,2,2,5,6
S01011871,2,2,5,6
S01011872,2,2,5,6
S01011873,2,2,5,6
S01011874,2,2,5,6
S01011875,2,2,5,6
S01011876,2,2,5,6
S01011877,2,2,5,6
S01011878,2,2,5,6
S01011879,2,2,5,6
S01011880,2,2,5,6
S01011881,2,2,5,6
S01011882,2,2,5,6
S01011883,2,2,5,6
S01011884,2,2,5,6
S01011885,2,2,5,6
S01011886,2,2,5,6
S01011956,2,2,5,6
S01011957,2,2,5,6
S01011958,2,2,5,6
S01011959,2,2,5,6
S01011960,2,2,5,6
S01011961,2,2,5,6
S01011962,2,2,5,6
S01011963,2,2,5,6
S01011964,2,2,5,6
S01011966,2,2,5,6
S01011967,2,2,5,6
S01011971,2,2,5,6
S01011972,2,2,5,6
S01011973,2,2,5,6
S01011974,2,2,5,6
S01011975,2,2,5,6
S01011976,2,2,5,6
S01011977,2,2,5,6
S01011978,2,2,5,6
S01011995,2,2,5,6
S01011996,2,2,5,6
S01011997,2,2,5,6
S01011998,2,2,5,6
S01011999,2,2,5,6
S01012000,2,2,5,6
S01012001,2,2,5,6
S01012002,2,2,5,6
S01012003,2,2,5,6
S01012004,2,2,5,6
S01012005,2,2,5,6
S01012006,2,2,5,6
S01012007,2,2,5,6
S01012008,2,2,5,6
S01012019,2,2,5,6
S01012020,2,2,5,6
S01012021,2,2,5,6
S01012022,2,2,5,6
S01012023,2,2,5,6
S01012024,2,2,5,6
S01012025,2,2,5,6
S01012028,2,2,5,6
S01012030,2,2,5,6
S01012031,2,2,5,6
S01012032,2,2,5,6
S01012244,2,2,5,6
S01012245,2,2,5,6
S01012246,2,2,5,6
S01012247,2,2,5,6
S01012248,2,2,5,6
S01012250,2,2,5,6
S01012262,2,2,5,6
S01012263,2,2,5,6
S01012268,2,2,5,6
S01012269,2,2,5,6
S01012270,2,2,5,6
S01012271,2,2,5,6
S01012272,2,2,5,6
S01012273,2,2,5,6
S01012289,2,2,5,6
S01012290,2,2,5,6
S01012291,2,2,5,6
S01012292,2,2,5,6
S01012296,2,2,5,6
S01012297,2,2,5,6
S01012298,2,2,5,6
S01012301,2,2,5,6
S01012302,2,2,5,6
S01012304,2,2,5,6
S01012305,2,2,5,6
S01012306,2,2,5,6
S01012307,2,2,5,6
S01012308,2,2,5,6
S01012309,2,2,5,6
S01012310,2,2,5,6
S01012311,2,2,5,6
S01012312,2,2,5,6
S01012319,2,2,5,6
S01012320,2,2,5,6
S01012321,2,2,5,6
S01012322,2,2,5,6
S01012323,2,2,5,6
S01012324,2,2,5,6
S01012325,2,2,5,6
S01012326,2,2,5,6
S01012327,2,2,5,6
S01012341,2,2,5,6
S01012342,2,2,5,6
S01012344,2,2,5,6
S01012345,2,2,5,6
S01012346,2,2,5,6
S01012347,2,2,5,6
S01012348,2,2,5,6
S01012355,2,2,5,6
S01012356,2,2,5,6
S01012357,2,2,5,6
S01012358,2,2,5,6
S01012376,2,2,5,6
S01012377,2,2,5,6
S01012378,2,2,5,6
S01012379,2,2,5,6
S01012422,2,2,5,6
S01012423,2,2,5,6
S01012441,2,2,5,6
S01012442,2,2,5,6
S01012443,2,2,5,6
S01012446,2,2,5,6
S01012447,2,2,5,6
S01012448,2,2,5,6
S01012449,2,2,5,6
S01012450,2,2,5,6
S01012535,2,2,5,6
S01012536,2,2,5,6
S01012537,2,2,5,6
S01012538,2,2,5,6
S01012539,2,2,5,6
S01012540,2,2,5,6
S01012541,2,2,5,6
S01012542,2,2,5,6
S01012543,2,2,5,6
S01012544,2,2,5,6
S01012545,2,2,5,6
S01012546,2,2,5,6
S01012547,2,2,5,6
S01012548,2,2,5,6
S01012570,2,2,5,6
S01012572,2,2,5,6
S01012573,2,2,5,6
S01012579,2,2,5,6
S01012580,2,2,5,6
S01012581,2,2,5,6
S01012582,2,2,5,6
S01012583,2,2,5,6
S01012584,2,2,5,6
S01012585,2,2,5,6
S01012586,2,2,5,6
S01012587,2,2,5,6
S01012588,2,2,5,6
S01012589,2,2,5,6
S01012590,2,2,5,6
S01012591,2,2,5,6
S01012615,2,2,5,6
S01012617,2,2,5,6
S01012632,2,2,5,6
S01012633,2,2,5,6
S01012634,2,2,5,6
S01012636,2,2,5,6
S01012637,2,2,5,6
S01012638,2,2,5,6
S01012639,2,2,5,6
S01012640,2,2,5,6
S01012641,2,2,5,6
S01012653,2,2,5,6
S01012695,2,2,5,6
S01012696,2,2,5,6
S01012697,2,2,5,6
S01012698,2,2,5,6
S01012699,2,2,5,6
S01012700,2,2,5,6
S01012952,2,2,5,6
S01013001,2,2,5,6
S01013002,2,2,5,6
S01013003,2,2,5,6
S01013004,2,2,5,6
S01013005,2,2,5,6
S01013006,2,2,5,6
S01013007,2,2,5,6
S01013008,2,2,5,6
S01013009,2,2,5,6
S01013010,2,2,5,6
S01013014,2,2,5,6
S01013015,2,2,5,6
S01013016,2,2,5,6
S01013017,2,2,5,6
S01013018,2,2,5,6
S01013025,2,2,5,6
S01013026,2,2,5,6
S01013027,2,2,5,6
S01013028,2,2,5,6
S01013029,2,2,5,6
S01013030,2,2,5,6
S01013031,2,2,5,6
S01013032,2,2,5,6
S01013033,2,2,5,6
S01013034,2,2,5,6
S01013035,2,2,5,6
S01013036,2,2,5,6
S01013093,2,2,5,6
S01013097,2,2,5,6
S01013106,2,2,5,6
S01013107,2,2,5,6
S01013108,2,2,5,6
S01013109,2,2,5,6
S01013110,2,2,5,6
S01013242,2,2,5,6
S01013250,2,2,5,6
S01013289,2,2,5,6
S01013290,2,2,5,6
S01013291,2,2,5,6
S01013354,2,2,5,6
S01013355,2,2,5,6
S01013364,2,2,5,6
S01013429,2,2,5,6
S01013430,2,2,5,6
S01013431,2,2,5,6
S01013432,2,2,5,6
S01013433,2,2,5,6
S01013434,2,2,5,6
S01013453,2,2,5,6
S01013454,2,2,5,6
S01013455,2,2,5,6
S01013464,2,2,5,6
S01013466,2,2,5,6
S01011851,2,3,6,7
S01011857,2,3,6,7
S01011858,2,3,6,7
S01011859,2,3,6,7
S01011860,2,3,6,7
S01011861,2,3,6,7
S01011969,2,3,6,7
S01011970,2,3,6,7
S01011980,2,3,6,7
S01011981,2,3,6,7
S01011982,2,3,6,7
S01011983,2,3,6,7
S01012009,2,3,6,7
S01012010,2,3,6,7
S01012011,2,3,6,7
S01012012,2,3,6,7
S01012013,2,3,6,7
S01012014,2,3,6,7
S01012015,2,3,6,7
S01012249,2,3,6,7
S01012261,2,3,6,7
S01012299,2,3,6,7
S01012300,2,3,6,7
S01012303,2,3,6,7
S01012313,2,3,6,7
S01012328,2,3,6,7
S01012329,2,3,6,7
S01012332,2,3,6,7
S01012333,2,3,6,7
S01012343,2,3,6,7
S01012354,2,3,6,7
S01012417,2,3,6,7
S01012418,2,3,6,7
S01012419,2,3,6,7
S01012420,2,3,6,7
S01012421,2,3,6,7
S01012571,2,3,6,7
S01012574,2,3,6,7
S01012575,2,3,6,7
S01012576,2,3,6,7
S01012577,2,3,6,7
S01012578,2,3,6,7
S01013011,2,3,6,7
S01013012,2,3,6,7
S01013013,2,3,6,7
S01013111,2,3,6,7
S01013117,2,3,6,7
S01013118,2,3,6,7
S01013119,2,3,6,7
S01013121,2,3,6,7
S01011804,2,3,6,8
S01011805,2,3,6,8
S01011806,2,3,6,8
S01011807,2,3,6,8
S01011808,2,3,6,8
S01011809,2,3,6,8
S01011810,2,3,6,8
S01011811,2,3,6,8
S01011812,2,3,6,8
S01011813,2,3,6,8
S01011814,2,3,6,8
S01011815,2,3,6,8
S01011817,2,3,6,8
S01011827,2,3,6,8
S01011828,2,3,6,8
S01011829,2,3,6,8
S01011830,2,3,6,8
S01011831,2,3,6,8
S01011832,2,3,6,8
S01012016,2,3,6,8
S01012017,2,3,6,8
S01012018,2,3,6,8
S01012387,2,3,6,8
S01012388,2,3,6,8
S01012389,2,3,6,8
S01012390,2,3,6,8
S01012391,2,3,6,8
S01012402,2,3,6,8
S01012403,2,3,6,8
S01012404,2,3,6,8
S01012405,2,3,6,8
S01012406,2,3,6,8
S01012407,2,3,6,8
S01012408,2,3,6,8
S01012409,2,3,6,8
S01012410,2,3,6,8
S01012411,2,3,6,8
S01012412,2,3,6,8
S01012413,2,3,6,8
S01012414,2,3,6,8
S01012415,2,3,6,8
S01012416,2,3,6,8
S01013120,2,3,6,8
